subject,block,trial,time_gap,speed,braking_condition,is_braking,orig_speed,crossing_time,ehmi_time,has_ehmi,ehmi_type,start_time,subj_safety
1,B,7,5,15.645954403218596,1,False,35,0.5961871345029124,,False,SPLB,168.0778128654971,2
1,B,8,5,13.410818059901654,2,True,30,0.6883918918918823,,False,SPLB,190.20560810810812,3
1,B,9,2,11.17568171658471,0,False,25,,,False,SPLB,213.0015655737705,0
1,B,10,4,15.645954403218596,1,False,35,0.5301871345029099,,False,SPLB,225.66281286549707,2
1,B,11,2,11.17568171658471,3,True,25,0.8604344262295172,-1.4385655737704894,True,SPLB,246.7715655737705,3
1,B,12,3,11.17568171658471,0,False,25,,,False,SPLB,268.7935655737705,0
1,B,13,4,13.410818059901654,2,True,30,0.5343918918919144,,False,SPLB,279.8116081081081,3
1,B,14,2,11.17568171658471,1,False,25,,,False,SPLB,302.7505655737705,0
1,B,15,3,15.645954403218596,0,False,35,0.6071871345029081,,False,SPLB,314.4438128654971,1
1,B,16,5,15.645954403218596,2,True,35,0.5851871345028599,,False,SPLB,331.0318128654971,3
1,B,17,2,11.17568171658471,2,True,25,4.7544344262295795,,False,SPLB,352.11856557377047,3
1,B,18,5,15.645954403218596,3,True,35,0.4641871345029358,2.565187134502935,True,SPLB,378.0348128654971,4
1,B,19,4,11.17568171658471,3,True,25,0.3654344262295126,0.5964344262295072,True,SPLB,399.9685655737705,3
1,B,20,3,13.410818059901654,1,False,30,,,False,SPLB,422.3166081081081,0
1,B,21,5,11.17568171658471,2,True,25,0.43143442622954353,,False,SPLB,434.8825655737705,3
1,B,22,4,15.645954403218596,0,False,35,0.12318713450298446,,False,SPLB,455.80481286549707,2
1,B,23,2,15.645954403218596,1,False,35,,,False,SPLB,474.3728128654971,0
1,B,24,4,11.17568171658471,0,False,25,0.2884344262294576,,False,SPLB,486.6485655737705,2
1,B,25,4,15.645954403218596,3,True,35,0.5741871345028926,1.5641871345029017,True,SPLB,503.9958128654971,3
1,B,26,3,11.17568171658471,3,True,25,0.14543442622948533,-0.4045655737704692,True,SPLB,524.1475655737705,3
1,B,27,5,11.17568171658471,1,False,25,0.33243442622938346,,False,SPLB,544.3435655737705,3
1,B,28,2,13.410818059901654,1,False,30,0.4793918918919644,,False,SPLB,562.7206081081081,1
1,B,29,2,15.645954403218596,3,True,35,4.809187134502963,-0.41581286549705965,True,SPLB,579.103812865497,3
1,B,30,3,13.410818059901654,0,False,30,,,False,SPLB,603.9156081081081,0
1,B,31,3,15.645954403218596,3,True,35,0.4201871345029531,0.5741871345029494,True,SPLB,614.7328128654971,3
1,B,32,5,15.645954403218596,0,False,35,0.486187134502984,,False,SPLB,634.037812865497,2
1,B,33,5,13.410818059901654,0,False,30,0.380391891891918,,False,SPLB,653.173608108108,2
1,B,34,3,15.645954403218596,2,True,35,0.47518713450290306,,False,SPLB,671.9658128654971,2
1,B,35,3,15.645954403218596,1,False,35,0.2551871345028758,,False,SPLB,688.6748128654971,1
1,B,36,3,13.410818059901654,2,True,30,0.11639189189190802,,False,SPLB,706.6006081081081,2
1,B,37,5,11.17568171658471,0,False,25,0.39843442622964176,,False,SPLB,732.2125655737705,3
1,B,38,2,15.645954403218596,0,False,35,,,False,SPLB,749.944812865497,0
1,B,39,3,13.410818059901654,3,True,30,0.006391891891780688,0.16039189189189074,True,SPLB,764.0976081081081,3
1,B,40,5,13.410818059901654,1,False,30,0.4573918918919162,,False,SPLB,782.1926081081081,3
1,B,41,5,13.410818059901654,3,True,30,0.3693918918918371,2.151391891891876,True,SPLB,800.5846081081081,4
1,B,42,4,13.410818059901654,3,True,30,0.3583918918918698,1.1393918918918189,True,SPLB,819.5046081081082,3
1,B,43,3,11.17568171658471,2,True,25,0.18943442622946804,,False,SPLB,841.2445655737705,2
1,B,44,4,15.645954403218596,2,True,35,0.3981871345029049,,False,SPLB,861.935812865497,3
1,B,45,2,13.410818059901654,3,True,30,1.3263918918918307,-0.8406081081081993,True,SPLB,881.4676081081082,2
1,C,0,5,13.410818059901654,0,False,30,0.4463918918918921,,False,SPLB,36.99760810810811,3
1,C,1,5,13.410818059901654,1,False,30,0.42439189189188653,,False,SPLB,56.48960810810811,4
1,C,2,3,11.17568171658471,0,False,25,0.07943442622951125,,False,SPLB,76.66756557377049,1
1,C,3,4,11.17568171658471,3,True,25,0.3544344262295027,0.5854344262295115,True,SPLB,121.61356557377049,3
1,C,4,2,13.410818059901654,2,True,30,4.7693918918919,,False,SPLB,140.2326081081081,2
1,C,5,2,15.645954403218596,1,False,35,,,False,SPLB,172.4228128654971,0
1,C,6,3,15.645954403218596,2,True,35,0.22218713450291716,,False,SPLB,182.6748128654971,2
1,C,7,5,15.645954403218596,0,False,35,0.1231871345028992,,False,SPLB,202.9368128654971,3
1,C,8,5,13.410818059901654,2,True,30,0.6113918918918841,,False,SPLB,221.08260810810813,3
1,C,9,5,15.645954403218596,3,True,35,0.6621871345029149,2.598187134502922,True,SPLB,238.48881286549707,4
1,C,10,2,13.410818059901654,0,False,30,,,False,SPLB,257.9546081081081,0
1,C,11,3,15.645954403218596,1,False,35,0.3321871345029308,,False,SPLB,267.9578128654971,1
1,C,12,3,13.410818059901654,3,True,30,0.03939189189185299,0.14939189189186663,True,SPLB,286.1036081081081,4
1,C,13,4,15.645954403218596,1,False,35,0.13418713450295172,,False,SPLB,305.40181286549705,2
1,C,14,3,11.17568171658471,1,False,25,0.0024344262295130648,,False,SPLB,324.9375655737705,1
1,C,15,4,15.645954403218596,0,False,35,0.14518713450286214,,False,SPLB,341.4268128654971,3
1,C,16,2,11.17568171658471,3,True,25,-0.5585655737704656,-1.438565573770461,True,SPLB,362.77756557377046,3
1,C,17,4,13.410818059901654,3,True,30,0.12739189189187528,1.1503918918919567,True,SPLB,384.50960810810807,4
1,C,18,2,11.17568171658471,2,True,25,5.623434426229494,,False,SPLB,404.55556557377054,3
1,C,19,3,13.410818059901654,0,False,30,0.017391891891861633,,False,SPLB,432.2716081081081,1
1,C,20,2,13.410818059901654,1,False,30,,,False,SPLB,450.8616081081081,0
1,C,21,3,13.410818059901654,1,False,30,-0.12560810810811063,,False,SPLB,461.8946081081081,1
1,C,22,4,11.17568171658471,0,False,25,0.38743442622950397,,False,SPLB,481.80856557377047,2
1,C,23,3,11.17568171658471,3,True,25,0.035434426229528526,-0.4155655737704933,True,SPLB,503.4675655737705,3
1,C,24,4,11.17568171658471,1,False,25,0.10143442622938892,,False,SPLB,522.9485655737706,2
1,C,25,5,11.17568171658471,0,False,25,1.0034344262295463,,False,SPLB,543.0455655737704,3
1,C,26,4,13.410818059901654,1,False,30,0.35839189189175613,,False,SPLB,562.1926081081082,2
1,C,27,4,11.17568171658471,2,True,25,0.28843442622951443,,False,SPLB,581.7765655737705,4
1,C,28,3,15.645954403218596,0,False,35,0.2881871345030049,,False,SPLB,601.048812865497,1
1,C,29,4,13.410818059901654,2,True,30,0.2703918918919044,,False,SPLB,619.9426081081082,3
1,C,30,5,11.17568171658471,2,True,25,0.23343442622945076,,False,SPLB,639.9335655737705,4
1,C,31,3,15.645954403218596,3,True,35,0.1561871345028294,0.5631871345028685,True,SPLB,657.8308128654971,2
1,C,32,3,13.410818059901654,2,True,30,0.01739189189197532,,False,SPLB,677.3736081081081,2
1,C,33,5,15.645954403218596,1,False,35,0.6841871345029631,,False,SPLB,695.3628128654971,3
1,C,34,4,15.645954403218596,2,True,35,0.33218713450287396,,False,SPLB,890.9758128654971,4
1,C,35,2,11.17568171658471,1,False,25,,,False,SPLB,911.2375655737704,0
1,C,36,4,13.410818059901654,0,False,30,0.20439189189198714,,False,SPLB,930.1536081081081,3
1,C,37,5,11.17568171658471,1,False,25,0.2994344262295954,,False,SPLB,949.8035655737705,3
1,C,38,3,11.17568171658471,2,True,25,-0.08556557377050922,,False,SPLB,970.2085655737706,3
1,C,39,4,15.645954403218596,3,True,35,0.3651871345030031,1.5641871345029585,True,SPLB,991.042812865497,4
1,C,40,2,15.645954403218596,0,False,35,,,False,SPLB,1008.719812865497,0
1,C,41,2,11.17568171658471,0,False,25,,,False,SPLB,1021.1495655737705,0
1,C,42,5,11.17568171658471,3,True,25,0.33243442622938346,1.5644344262293544,True,SPLB,1033.8875655737706,4
1,C,43,2,13.410818059901654,3,True,30,0.16039189189177705,-0.8406081081081993,True,SPLB,1052.671608108108,3
1,C,44,5,15.645954403218596,2,True,35,0.31018713450293944,,False,SPLB,1072.6298128654971,3
1,C,45,5,13.410818059901654,3,True,30,-0.037608108108088345,2.129391891891828,True,SPLB,1091.6996081081081,4
1,C,46,2,15.645954403218596,2,True,35,4.08318713450285,,False,SPLB,1109.5788128654972,4
1,C,47,2,15.645954403218596,3,True,35,-0.08581286549701872,-0.49281286549694414,True,SPLB,1135.329812865497,3
2,A,0,3,13.410818059901654,0,False,30,,,False,SPLB,28.681608108108108,0
2,A,1,3,11.17568171658471,3,True,25,4.611434426229501,-0.4375655737704989,True,SPLB,47.7705655737705,2
2,A,2,5,11.17568171658471,1,False,25,0.18943442622951068,,False,SPLB,78.07556557377049,4
2,A,3,2,15.645954403218596,3,True,35,4.600187134502917,-0.4488128654970751,True,SPLB,97.30381286549708,2
2,A,4,2,11.17568171658471,3,True,25,3.9074344262295284,-1.4495655737704851,True,SPLB,125.36456557377049,3
2,A,5,4,13.410818059901654,1,False,30,,,False,SPLB,149.2196081081081,0
2,A,6,3,13.410818059901654,1,False,30,,,False,SPLB,162.92560810810812,0
2,A,7,3,13.410818059901654,2,True,30,4.637391891891895,,False,SPLB,175.3556081081081,3
2,A,8,3,11.17568171658471,0,False,25,,,False,SPLB,202.9695655737705,0
2,A,9,3,13.410818059901654,3,True,30,4.64839189189189,0.12739189189187528,True,SPLB,215.09860810810812,2
2,A,10,2,13.410818059901654,2,True,30,3.834391891891869,,False,SPLB,240.14560810810812,3
2,A,11,5,11.17568171658471,2,True,25,0.2334344262295076,,False,SPLB,265.77956557377047,4
2,A,12,2,15.645954403218596,1,False,35,,,False,SPLB,285.1838128654971,0
2,A,13,5,15.645954403218596,2,True,35,0.3211871345029067,,False,SPLB,294.9958128654971,4
2,A,14,5,15.645954403218596,0,False,35,0.2771871345029808,,False,SPLB,314.64181286549706,4
2,A,15,4,11.17568171658471,1,False,25,,,False,SPLB,335.12356557377046,0
2,A,16,4,11.17568171658471,0,False,25,,,False,SPLB,350.2045655737705,0
2,A,17,4,15.645954403218596,2,True,35,5.865187134502889,,False,SPLB,362.7118128654971,2
2,A,18,3,15.645954403218596,2,True,35,4.941187134502968,,False,SPLB,388.47381286549705,3
2,A,19,5,15.645954403218596,1,False,35,0.2551871345029326,,False,SPLB,412.1238128654971,4
2,A,20,4,15.645954403218596,3,True,35,0.1781871345028776,1.5311871345028862,True,SPLB,432.8038128654971,3
2,A,21,2,11.17568171658471,2,True,25,3.005434426229499,,False,SPLB,453.4725655737705,3
2,A,22,5,11.17568171658471,3,True,25,0.200434426229549,1.5534344262295576,True,SPLB,479.38856557377045,4
2,A,23,5,11.17568171658471,0,False,25,0.22243442622954035,,False,SPLB,500.4755655737705,4
2,A,24,2,11.17568171658471,1,False,25,,,False,SPLB,521.9805655737705,0
2,A,25,2,13.410818059901654,1,False,30,,,False,SPLB,533.0316081081081,0
2,A,26,4,13.410818059901654,2,True,30,0.2703918918919044,,False,SPLB,543.4266081081081,3
2,A,27,2,13.410818059901654,0,False,30,,,False,SPLB,562.9406081081081,0
2,A,28,4,13.410818059901654,0,False,30,0.2153918918919544,,False,SPLB,573.6876081081081,4
2,A,29,4,11.17568171658471,2,True,25,0.04643442622943894,,False,SPLB,593.3595655737705,4
2,A,30,2,15.645954403218596,2,True,35,4.325187134502812,,False,SPLB,611.4658128654971,4
2,A,31,3,15.645954403218596,3,True,35,0.18918713450295854,0.5521871345029012,True,SPLB,634.8628128654971,4
2,A,32,3,11.17568171658471,2,True,25,5.062434426229629,,False,SPLB,655.0255655737705,3
2,A,33,4,15.645954403218596,0,False,35,0.1561871345028294,,False,SPLB,677.7408128654971,3
2,A,34,2,15.645954403218596,0,False,35,,,False,SPLB,695.747812865497,0
2,A,35,5,15.645954403218596,3,True,35,0.277187134502924,2.5321871345029194,True,SPLB,705.152812865497,4
2,A,36,4,13.410818059901654,3,True,30,0.21539189189184071,1.1173918918918844,True,SPLB,723.9036081081081,4
2,A,37,2,13.410818059901654,3,True,30,4.032391891891962,-0.8736081081081011,True,SPLB,742.4276081081081,3
2,A,38,5,13.410818059901654,2,True,30,0.23739189189177523,,False,SPLB,766.7596081081082,4
2,A,39,3,15.645954403218596,1,False,35,,,False,SPLB,784.8588128654972,0
2,A,40,5,13.410818059901654,0,False,30,0.42439189189178705,,False,SPLB,796.6356081081082,4
2,A,41,2,11.17568171658471,0,False,25,,,False,SPLB,817.0775655737705,0
2,A,42,3,11.17568171658471,1,False,25,,,False,SPLB,829.0785655737706,0
2,A,43,5,13.410818059901654,1,False,30,0.2153918918919544,,False,SPLB,840.0526081081081,4
2,A,44,5,13.410818059901654,3,True,30,0.3693918918917234,2.10739189189178,True,SPLB,858.7746081081082,4
2,A,45,4,15.645954403218596,1,False,35,0.43118713450303403,,False,SPLB,876.906812865497,3
2,A,46,3,15.645954403218596,0,False,35,,,False,SPLB,894.011812865497,0
2,A,47,4,11.17568171658471,3,True,25,3.91843442622951,0.5304344262295899,True,SPLB,906.9915655737705,4
2,B,0,2,15.645954403218596,0,False,35,,,False,SPLB,17.861812865497075,0
2,B,1,5,13.410818059901654,0,False,30,0.3803918918918896,,False,SPLB,27.99960810810811,4
2,B,2,5,11.17568171658471,2,True,25,0.2334344262295076,,False,SPLB,48.08956557377049,4
2,B,3,3,13.410818059901654,3,True,30,4.340391891891898,0.1163918918918938,True,SPLB,66.78560810810811,3
2,B,4,4,11.17568171658471,3,True,25,3.8084344262295247,0.5854344262295257,True,SPLB,92.00156557377048,2
2,B,5,2,11.17568171658471,2,True,25,4.589434426229516,,False,SPLB,118.68756557377048,2
2,B,6,4,13.410818059901654,0,False,30,0.3253918918919112,,False,SPLB,143.7416081081081,4
2,B,7,4,15.645954403218596,2,True,35,0.29918713450291534,,False,SPLB,160.8618128654971,4
2,B,8,4,11.17568171658471,0,False,25,0.22243442622951193,,False,SPLB,181.06856557377048,3
2,B,9,4,15.645954403218596,3,True,35,0.3431871345029265,1.5421871345029388,True,SPLB,198.30581286549707,4
2,B,10,5,15.645954403218596,1,False,35,0.2551871345029042,,False,SPLB,217.50081286549707,4
2,B,11,5,11.17568171658471,0,False,25,0.2444344262295317,,False,SPLB,238.15856557377046,4
2,B,12,2,11.17568171658471,3,True,25,2.5214344262295754,-1.438565573770461,True,SPLB,258.77256557377046,3
2,B,13,5,15.645954403218596,3,True,35,0.1891871345029017,2.5321871345029194,True,SPLB,281.0368128654971,4
2,B,14,4,15.645954403218596,0,False,35,0.2111871345029499,,False,SPLB,299.57181286549707,3
2,B,15,2,13.410818059901654,3,True,30,3.383391891891904,-0.8956081081080924,True,SPLB,318.50960810810807,4
2,B,16,4,11.17568171658471,1,False,25,0.09043442622942166,,False,SPLB,343.35156557377053,4
2,B,17,3,15.645954403218596,3,True,35,5.106187134502932,0.5521871345029012,True,SPLB,363.3828128654971,3
2,B,18,3,11.17568171658471,3,True,25,3.291434426229557,-0.459565573770476,True,SPLB,390.6515655737705,3
2,B,19,2,15.645954403218596,3,True,35,4.138187134502857,-0.4598128654970992,True,SPLB,416.3918128654971,3
2,B,20,2,13.410818059901654,0,False,30,,,False,SPLB,441.7756081081081,0
2,B,21,3,13.410818059901654,1,False,30,,,False,SPLB,451.9506081081081,0
2,B,22,3,11.17568171658471,2,True,25,5.51343442622948,,False,SPLB,464.5165655737705,2
2,B,23,3,11.17568171658471,0,False,25,,,False,SPLB,491.2135655737705,0
2,B,24,5,13.410818059901654,2,True,30,0.21539189189189756,,False,SPLB,502.2206081081081,4
2,B,25,3,13.410818059901654,0,False,30,,,False,SPLB,521.8886081081081,0
2,B,26,5,11.17568171658471,1,False,25,0.09043442622942166,,False,SPLB,534.4545655737705,4
2,B,27,5,13.410818059901654,1,False,30,0.3913918918918853,,False,SPLB,553.9206081081081,4
2,B,28,4,13.410818059901654,2,True,30,7.189391891891887,,False,SPLB,573.2476081081081,2
2,B,29,2,13.410818059901654,2,True,30,4.153391891891943,,False,SPLB,600.5386081081081,3
2,B,30,4,11.17568171658471,2,True,25,0.013434426229537166,,False,SPLB,627.4155655737704,4
2,B,31,3,15.645954403218596,2,True,35,5.447187134502997,,False,SPLB,644.399812865497,3
2,B,32,5,15.645954403218596,0,False,35,0.47518713450301675,,False,SPLB,668.379812865497,3
2,B,33,4,13.410818059901654,1,False,30,0.20439189189187346,,False,SPLB,687.4936081081081,4
2,B,34,3,13.410818059901654,2,True,30,5.264391891891933,,False,SPLB,705.8966081081081,0
2,B,35,2,11.17568171658471,0,False,25,,,False,SPLB,731.5635655737705,3
2,B,36,5,11.17568171658471,3,True,25,0.16743442622953353,1.520434426229599,True,SPLB,743.7625655737704,4
2,B,37,5,13.410818059901654,3,True,30,0.3473918918917889,2.129391891891828,True,SPLB,766.1216081081081,4
2,B,38,5,15.645954403218596,2,True,35,0.3981871345027912,,False,SPLB,787.3888128654971,4
2,B,39,4,15.645954403218596,1,False,35,,,False,SPLB,806.022812865497,0
2,B,40,3,15.645954403218596,0,False,35,,,False,SPLB,817.3528128654971,0
2,B,41,2,15.645954403218596,1,False,35,,,False,SPLB,827.802812865497,0
2,B,42,2,11.17568171658471,1,False,25,,,False,SPLB,840.5845655737705,0
2,B,43,3,11.17568171658471,1,False,25,,,False,SPLB,852.1455655737705,0
2,B,44,2,15.645954403218596,2,True,35,3.467187134502865,,False,SPLB,862.6288128654971,3
2,B,45,4,13.410818059901654,3,True,30,0.16039189189189074,1.1283918918918516,True,SPLB,886.7146081081081,4
2,C,0,3,11.17568171658471,1,False,25,,,False,SPLB,22.59156557377049,0
2,C,1,5,11.17568171658471,1,False,25,0.04643442622950289,,False,SPLB,35.329565573770495,4
2,C,2,3,11.17568171658471,2,True,25,4.22643442622951,,False,SPLB,54.90956557377049,4
2,C,3,4,11.17568171658471,0,False,25,0.10143442622951682,,False,SPLB,80.58356557377049,4
2,C,4,4,13.410818059901654,2,True,30,0.1273918918919037,,False,SPLB,98.5646081081081,3
2,C,5,2,13.410818059901654,3,True,30,3.152391891891895,-0.8626081081081054,True,SPLB,117.1546081081081,4
2,C,6,2,15.645954403218596,1,False,35,,,False,SPLB,139.31281286549708,0
2,C,7,4,11.17568171658471,3,True,25,4.776434426229514,0.5744344262295158,True,SPLB,151.11556557377048,4
2,C,8,2,15.645954403218596,0,False,35,,,False,SPLB,174.32581286549708,0
2,C,9,2,13.410818059901654,1,False,30,,,False,SPLB,184.5296081081081,0
2,C,10,4,11.17568171658471,2,True,25,6.338434426229526,,False,SPLB,196.52356557377047,3
2,C,11,4,15.645954403218596,3,True,35,-0.041812865497092844,1.5421871345029103,True,SPLB,220.78981286549708,3
2,C,12,5,15.645954403218596,0,False,35,0.2661871345028999,,False,SPLB,238.1918128654971,4
2,C,13,5,13.410818059901654,0,False,30,0.24839189189191302,,False,SPLB,256.6896081081081,4
2,C,14,4,13.410818059901654,1,False,30,,,False,SPLB,276.81960810810807,0
2,C,15,5,13.410818059901654,3,True,30,0.20439189189187346,2.140391891891909,True,SPLB,289.3156081081081,4
2,C,16,4,11.17568171658471,1,False,25,-0.11856557377046784,,False,SPLB,311.3525655737705,3
2,C,17,3,15.645954403218596,2,True,35,5.271187134502952,,False,SPLB,329.3378128654971,3
2,C,18,4,13.410818059901654,0,False,30,0.006391891891951218,,False,SPLB,354.5566081081081,3
2,C,19,2,13.410818059901654,2,True,30,3.845391891891893,,False,SPLB,372.9376081081081,3
2,C,20,2,13.410818059901654,0,False,30,,,False,SPLB,396.0596081081081,0
2,C,21,5,15.645954403218596,2,True,35,0.25518713450298947,,False,SPLB,408.48281286549707,4
2,C,22,3,13.410818059901654,0,False,30,,,False,SPLB,429.0156081081081,0
2,C,23,5,11.17568171658471,2,True,25,0.046434426229495784,,False,SPLB,442.7805655737705,4
2,C,24,2,15.645954403218596,2,True,35,4.259187134502952,,False,SPLB,460.64481286549704,3
2,C,25,3,11.17568171658471,0,False,25,,,False,SPLB,488.4415655737705,0
2,C,26,5,15.645954403218596,3,True,35,0.09018713450291216,5.018187134502909,True,SPLB,498.9798128654971,4
2,C,27,4,15.645954403218596,0,False,35,0.24418713450290852,,False,SPLB,516.9538128654971,4
2,C,28,4,15.645954403218596,1,False,35,0.17818713450299128,,False,SPLB,533.816812865497,4
2,C,29,2,11.17568171658471,3,True,25,2.7854344262294717,-1.449565573770542,True,SPLB,553.5175655737705,4
2,C,30,3,11.17568171658471,3,True,25,3.984434426229427,-0.4265655737705174,True,SPLB,577.8825655737705,4
2,C,31,5,13.410818059901654,1,False,30,0.11639189189190802,,False,SPLB,601.9356081081081,4
2,C,32,5,11.17568171658471,0,False,25,0.12343442622943712,,False,SPLB,622.9275655737705,4
2,C,33,3,15.645954403218596,1,False,35,,,False,SPLB,640.7038128654971,0
2,C,34,3,15.645954403218596,0,False,35,,,False,SPLB,651.3518128654971,0
2,C,35,3,13.410818059901654,3,True,30,4.109391891891846,0.16039189189189074,True,SPLB,662.8096081081081,3
2,C,36,2,11.17568171658471,2,True,25,4.160434426229472,,False,SPLB,688.5865655737705,4
2,C,37,3,13.410818059901654,2,True,30,5.154391891891919,,False,SPLB,711.8916081081081,3
2,C,38,2,11.17568171658471,1,False,25,,,False,SPLB,738.4715655737705,0
2,C,39,2,15.645954403218596,3,True,35,4.094187134502931,-0.45981286549715605,True,SPLB,748.2838128654971,3
2,C,40,4,15.645954403218596,2,True,35,0.13418713450312225,,False,SPLB,771.141812865497,4
2,C,41,5,15.645954403218596,1,False,35,0.11218713450296036,,False,SPLB,787.795812865497,4
2,C,42,3,15.645954403218596,3,True,35,4.61118713450287,0.5631871345028685,True,SPLB,805.5388128654971,4
2,C,43,5,11.17568171658471,3,True,25,0.057434426229519886,1.5314344262294526,True,SPLB,831.0475655737705,4
2,C,44,4,13.410818059901654,3,True,30,0.18239189189182525,1.1393918918918189,True,SPLB,852.2846081081082,4
2,C,45,3,13.410818059901654,1,False,30,,,False,SPLB,871.4796081081082,0
